Recipient,Transect,Gen,SegPos,Donor,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,LeafD,FLR_P,F_Num_01,F_Num_02,F_Num_03,skel_weight_mg,Sym,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,leaf_area_mm2,leaf_dryweight_mg,SLA,d13C,sample_weight_mg,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR_111,1,G1,27L,HR_115,5,27,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,,,,,,2.08,-,1,0,1,2,1,1,1,2.41,,,38.285,2.1,18.230952380952377,,,1,1,1,1
HR_111,1,G1,32R,HR_115,5,32,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,10.06,-,3,1,6,11,4,2,8,1.06875,,,19.718,1.24,15.901612903225807,-32,4.15,1,1,1,1
HR_111,1,G2,10R,HR_115,4,10,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,11.13,X,2,5,3,5,7,1.5,10.5,3.263333333,21.952,2024-04-05,,,,-31.12,2.52,1,1,1,1
HR_111,1,G2,13R,HR_115,1,13,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,21.91,X,8,1,12,21,9,1.5,13.5,2.345,,,51.276,2.62,19.570992366412213,-30.46,4.24,1,1,1,1
HR_111,8,G2,38R,HR_115,1,353,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,12.92,X,2,1,0,1,3,0,0,,24.59,2024-04-20,,,,-30.67,5.3,1,1,1,0
HR_112,3,G1,3L,HR_034,2,93,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,22.49,-,2,3,3,4,5,1.5,7.5,3.266666667,,,,,,-30.35,4.21,1,1,1,1
HR_112,3,G2,32R,HR_034,3,122,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-20,,,,6.49,X,1,3,1,2,4,1,4,2.63,16.272,2024-05-04,37.744,1.63,23.155828220858897,-29.94,3.75,1,1,1,1
HR_112,4,G1,21R,HR_034,2,156,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.63,-,3,0,5,7,3,1.666666667,5,1.8525,24.316,2024-04-05,30.931,1.3,23.793076923076924,-30.86,1.73,1,1,1,1
HR_112,5,G1,2L,HR_034,4,182,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,-,0,0,0,0,0,,0,,25.303,2024-04-05,,,,,,1,0,0,0
HR_112,6,G2,13L,HR_034,2,238,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,7.96,X,3,1,4,7,4,1.333333333,5.333333333,2.566666667,22.226,2024-04-05,,,,-30.18,4.04,1,1,1,1
HR_112,9,G2,25L,HR_034,2,385,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,3.65,X,0,3,0,0,3,,,,19.381,2024-04-20,,,,-31.73,1.53,1,1,0,0
HR_113,4,G2,38R,HR_131,3,173,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-20,,,,5.05,X,1,2,2,2,3,2,6,3.63,20.526,2024-03-23,25.028,1.23,20.347967479674796,-30.88,2.13,1,1,1,1
HR_113,6,G1,45R,HR_131,1,270,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,12.24,-,5,3,19,25,8,3.8,30.4,1.251052632,21.089,2024-03-23,,,,-29.83,3.16,1,1,1,1
HR_113,7,G1,33L,HR_131,5,303,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-02,,,29.25,-,10,3,0,48,13,0,0,,22.119,2024-04-20,61.234,2.87,21.33588850174216,-31.1,4.51,1,1,1,0
HR_113,7,G2,29L,HR_131,5,299,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,7.25,X,2,0,0,6,2,0,0,,,,17.763,0.94,18.8968085106383,-30.2,1.85,0,1,1,0
HR_113,8,G1,8L,HR_131,3,323,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,2024-05-17,2023-04-05,1900-01-03,,,19.94,-,11,3,53,68,14,4.818181818,67.45454545,1.747772727,22.033,2024-04-05,33.026,1.81,18.246408839779008,-30.62,2.12,1,1,1,1
HR_113,9,G2,44R,HR_131,3,404,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.01,X,0,1,0,0,1,,,,,,,,,-31.59,0.81,1,1,0,0
HR_114,2,G1,2L,HR_148,5,47,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,10.85,-,2,0,4,8,2,2,4,2.215,23.189,2024-04-05,,,,-30.51,2.94,1,1,1,1
HR_114,4,G2,37R,HR_148,4,172,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,3.22,X,0,0,0,0,0,,0,,,,21.721,1.07,20.299999999999997,,,1,0,0,0
HR_114,5,G1,29R,HR_148,1,209,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,1900-01-04,,,29.39,-,6,3,24,32,9,4,36,2.79575,23.043,2024-04-05,51.634,3.14,16.443949044585988,-29.49,4.81,1,1,1,1
HR_114,7,G2,34L,HR_148,1,304,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-02,,,,X,4,0,9,11,4,2.25,9,1.7725,28.364,2024-04-20,23.908,1.09,21.93394495412844,,,1,1,1,1
HR_114,8,G1,3R,HR_148,4,318,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,3.26,-,1,0,0,5,1,0,0,,26.561,2024-04-05,,,,-30.29,0.96,1,1,1,0
HR_114,9,G2,12L,HR_148,2,372,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,7.35,X,2,2,7,11,4,3.5,14,2.362857143,20.805,2024-04-05,,,,-30.57,3.64,1,1,1,1
HR_115,1,G1,40R,HR_074,3,40,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,,-,1,0,0,2,1,0,0,,25.603,2024-04-05,41.363,2.11,19.603317535545024,-30.61,2.03,1,1,1,0
HR_115,2,G1,40L,HR_074,4,85,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,2.79,-,2,1,5,6,3,2.5,7.5,2.87,21.702,2024-04-05,,,,-30.57,1.59,1,1,1,1
HR_115,4,G2,36R,HR_074,4,171,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,11,X,2,1,11,11,3,5.5,16.5,1.797272727,,,30.939,1.22,25.35983606557377,-30.57,0.96,1,1,1,1
HR_115,5,G2,34L,HR_074,2,214,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.46,X,4,2,18,22,6,4.5,27,2.679705882,19.575,2024-04-05,43.261,2.18,19.844495412844037,-30.17,2.77,1,1,1,1
HR_115,9,G2,15L,HR_074,5,375,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,11.68,X,0,2,0,0,2,,,,21.796,2024-04-05,,,,-28.97,3.64,1,1,0,0
HR_116,1,G1,43R,HR_062,4,43,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.54,-,1,0,3,3,1,3,3,0.9666666667,22.224,2024-04-05,46.859,3.04,15.414144736842106,,,1,1,1,1
HR_116,3,G1,26R,HR_062,5,116,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3.91,-,2,2,6,6,4,3,12,5.496666667,17.474,2024-04-05,36.561,2.6,14.061923076923076,-31.9,1.55,1,1,1,1
HR_116,3,G2,37L,HR_062,3,127,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,,X,1,2,6,6,3,6,18,2.545,,,20.756,1.11,18.699099099099097,-30.21,3.79,1,1,1,1
HR_116,6,G1,30R,HR_062,3,255,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,,,2.07,-,0,3,0,0,3,,,,,,,,,,,1,1,0,0
HR_116,8,G2,19L,HR_062,5,334,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,0.94,X,0,0,0,0,0,,0,,23.866,2024-04-20,,,,,,0,0,0,0
HR_116,9,G2,16R,HR_062,2,376,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,45.1,X,8,0,8,14,8,1,8,2.834166667,24.162,2024-04-05,,,,-29.76,4.64,1,1,1,1
HR_118,1,G2,25L,HR_147,5,25,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,,,,28.65,X,8,3,7,28,11,0.875,9.625,1.895416667,22.797,2024-04-20,12.696,0.82,15.482926829268294,-30.17,3.6,1,1,1,1
HR_118,4,G1,17R,HR_147,5,152,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,3.26,-,2,0,4,6,2,2,4,0.95,,,22.92,1.28,17.90625,,,1,1,1,1
HR_118,5,G2,1L,HR_147,3,181,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-16,41,,2024-04-05,,1900-01-02,1900-01-01,,X,5,2,12,14,7,2.4,16.8,1.428333333,22.102,2024-04-05,,,,,,1,1,1,1
HR_118,6,G2,12R,HR_147,2,237,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,7.67,X,2,2,8,9,4,4,16,1.43625,22.581,2024-04-05,,,,-30.11,3.59,1,1,1,1
HR_118,8,G1,23R,HR_147,2,338,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,1900-01-01,,,5.78,-,4,0,0,0,4,0,0,,18.337,2024-04-05,,,,-28.08,2.16,1,1,1,0
HR_118,9,G1,8R,HR_147,3,368,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,7.87,-,2,0,0,4,2,0,0,,18.504,2024-03-23,14.291,0.99,14.435353535353537,-29.6,2.62,1,1,1,0
HR_119,1,G1,30L,HR_027,3,30,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,5.54,-,0,0,0,0,0,,0,,22.911,2024-04-05,31.008,1.58,19.6253164556962,-31.6,1.69,1,0,0,0
HR_119,3,G2,40R,HR_027,4,130,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,2024-04-05,,,,7.65,X,0,6,0,0,6,,,,21.863,2024-04-05,39.499,1.82,21.702747252747255,-32.27,4.7,1,1,0,0
HR_119,5,G1,43L,HR_027,3,223,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,6.42,-,2,1,8,9,3,4,12,2.62625,17.496,2024-03-23,,,,-29.9,1.81,1,1,1,1
HR_119,6,G1,6L,HR_027,4,231,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-05-04,395,,2024-03-23,1900-01-01,,,33.59,-,6,1,17,25,7,2.833333333,19.83333333,2.007058824,23.646,2024-03-23,,,,-30.08,3.41,1,1,1,1
HR_119,6,G2,23R,HR_027,5,248,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,24.96,X,4,4,10,23,8,2.5,20,1.724,,,,,,-30.7,4.41,1,1,1,1
HR_121,1,G2,24R,HR_155,2,24,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,X,0,0,0,0,0,,0,,,,25.337,1.75,14.478285714285715,,,1,0,0,0
HR_121,1,G2,4R,HR_155,3,4,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,6.19,X,2,0,11,13,2,5.5,11,1.207142857,25.546,2024-04-05,,,,-31.15,1.89,1,1,1,1
HR_121,2,G1,45R,HR_155,3,90,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,19.19,-,3,1,5,8,4,1.666666667,6.666666667,1.79,24.285,2024-04-05,,,,-30.19,3.01,1,1,1,1
HR_121,6,G1,4L,HR_155,5,229,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,22.05,-,5,6,19,20,11,3.8,41.8,2.966176471,26.063,2024-04-05,,,,-30.54,0.97,1,1,1,1
HR_121,8,G2,25L,HR_155,1,340,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,1.83,X,0,0,0,0,0,,0,,15.268,2024-04-20,,,,,,1,0,0,0
HR_121,9,G1,18R,HR_155,1,378,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,11.16,-,2,2,2,2,4,1,4,4.67,21.285,2024-04-05,,,,-30.28,4.79,1,1,1,1
HR_123,3,G1,9R,HR_070,4,99,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,3.36,-,0,1,0,0,1,,,,27.383,2024-04-05,,,,,,1,1,0,0
HR_123,4,G2,27R,HR_070,3,162,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,,,,,5.23,X,1,0,2,3,1,2,2,0.325,,,44.071,2.32,18.99612068965517,-31.07,2.57,1,1,1,1
HR_123,4,G2,3R,HR_070,5,138,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,16.6,X,3,1,16,16,4,5.333333333,21.33333333,2.053125,26.061,2024-04-05,29.215,1.67,17.494011976047904,-31.3,4.13,1,1,1,1
HR_123,5,G1,43R,HR_070,3,223,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,2024-03-23,,,,29.36,-,3,8,11,12,11,3.666666667,40.33333333,2.645454545,31.04,2024-03-23,36.706,2.45,14.982040816326531,-30.31,3.48,1,1,1,1
HR_123,6,G2,2L,HR_070,5,227,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,2024-05-16,2024-03-23,,,,36.33,X,7,3,7,22,10,1,10,1.8615,26.202,2024-03-23,33.862,1.58,21.431645569620255,-30.13,2.8,1,1,1,1
HR_123,8,G1,30L,HR_070,5,345,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-05-04,1900-01-01,,,15.47,-,5,1,8,23,6,1.6,9.6,3.34,24.053,2024-04-20,34.912,2,17.456,-31.15,4.21,1,1,1,1
HR_124,1,G2,6R,HR_095,3,6,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,34.95,X,11,0,21,28,11,1.909090909,21,3.868,,,55.917,2.52,22.189285714285713,-30.31,4.78,1,1,1,1
HR_124,4,G1,25R,HR_095,2,160,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,3.18,-,0,3,0,0,3,,,,,,22.265,1.48,15.04391891891892,,,0,1,0,0
HR_124,4,G1,2L,HR_095,1,137,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,15.29,-,3,0,6,8,3,2,6,2.848333333,,,,,,-31.17,5.21,1,1,1,1
HR_124,4,G2,44L,HR_095,4,179,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,10.94,X,2,1,5,7,3,2.5,7.5,1.757,,,36.972,2.17,17.03778801843318,-30.82,3.98,1,1,1,1
HR_124,5,G2,25L,HR_095,3,205,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,2024-05-16,2024-04-05,,,,5.25,X,1,1,0,0,2,0,0,,21.574,2024-04-05,15.072,1.15,13.10608695652174,-30.04,0.85,1,1,1,0
HR_124,8,G1,34R,HR_095,5,349,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,4.9,-,0,0,0,0,0,,0,,19.51,2024-04-20,,,,-29.46,0.79,1,0,0,0
HR_126,2,G2,7R,HR_090,4,52,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,8.74,X,3,3,2,12,6,0.6666666667,4,1.91,26.57,2024-04-05,,,,-31.7,3.4,1,1,1,1
HR_126,3,G2,45R,HR_090,5,135,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,10.37,X,0,2,0,0,2,,,,25.289,2024-04-05,42.444,2.02,21.011881188118814,-31.14,1.95,1,1,0,0
HR_126,5,G1,7R,HR_090,4,187,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,20.58,-,5,3,14,16,8,2.8,22.4,1.715,24.539,2024-04-05,,,,-30.98,4.28,1,1,1,1
HR_126,6,G2,14L,HR_090,4,239,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,9.64,X,2,1,7,8,3,3.5,10.5,2.037142857,17.34,2024-04-05,,,,-30.07,5.13,1,1,1,1
HR_126,8,G1,33R,HR_090,2,348,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,2024-05-17,,1900-01-03,,,21.5,-,5,3,8,22,8,1.6,12.8,1.910666667,17.129,2024-04-05,17.494,0.97,18.035051546391752,-31.48,4.49,1,1,1,1
HR_126,9,G1,22L,HR_090,3,382,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2023-04-05,,,,6.55,-,3,0,10,13,3,3.333333333,10,1.076,20.115,2024-04-05,33.321,1.96,17.000510204081632,-31.1,2.92,1,1,1,1
HR_127,1,G2,35R,HR_139,3,35,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,11.8,X,2,3,7,11,5,3.5,17.5,1.472857143,20.563,2024-04-05,,,,-30.34,5.8,1,1,1,1
HR_127,4,G1,18R,HR_139,3,153,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,5.31,-,3,0,1,9,3,0.3333333333,1,2.5,,,24.393,1.15,21.21130434782609,-30.36,2.6,1,1,1,1
HR_127,7,G1,21R,HR_139,5,290,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,4,2,3,5,6,0.75,4.5,4.006666667,19.437,2024-04-20,22.633,1.33,17.017293233082704,-31.11,2.41,1,1,1,1
HR_127,9,G1,23R,HR_139,4,383,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,2024-04-20,,,,8.68,-,4,0,10,11,4,2.5,10,1.6275,18.145,2024-04-05,6.788,0.4,16.97,-30.85,3.74,1,1,1,1
HR_129,5,G2,31R,HR_139,4,211,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,2024-04-05,,,,13.59,X,5,1,11,14,6,2.2,13.2,2.283958333,18.51,2024-03-23,,,,-29.49,4.49,1,1,1,1
HR_129,6,G1,28R,HR_139,5,253,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,2024-04-05,,,,2.59,-,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_129,6,G2,3L,HR_139,5,228,TRUE,2022-11-10,2022-11-13,,,,,,,,,,,6.15,X,0,1,0,0,1,,,,27.425,2024-04-05,,,,,,0,1,0,0
HR_129,7,G1,24L,HR_139,2,293,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,,2024-04-20,1900-01-01,,,,-,1,0,2,3,1,2,2,2.1,18.297,2024-04-20,,,,,,1,1,1,1
HR_129,7,G2,43R,HR_139,2,313,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2.83,X,0,0,0,0,0,,0,,,,,,,,,1,0,0,0
HR_129,8,G1,42L,HR_139,2,357,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,2024-04-20,,,,,-,0,0,0,0,0,,0,,15.311,2024-04-20,,,,,,1,0,0,0
