sample_ID_SEG,sample_ID,Transect,Recipient,Donor,Gen,SegPos,Plant_ID,Sequence,F_plant,Sow_Date,Plant_Date,FFD,days_sow2flower,days_plant2flower,LFD,fl_duration,F_Num_01,F_Num_02,F_Num_03,skel_dryweight_mg,skel_dryweight_mg_SEG,ALL_closed_fruit,ALL_open_fruit,ALL_filled_seeds,total_seeds,total_fruits,mean_seeds_per_fruit,est_fecundity,mean_seed_mass_mg,corolla_diam_mm,photo_date,corolla_diam_mm_SEG,photo_date_SEG,leaf_area_mm2,leaf_dryweight_mg,leaf_area_mm2_SEG,leaf_dryweight_mg_SEG,SLA_SEG,SLA,LMA_SEG,LMA,d13C,sample_weight_mg,d13C_SEG,sample_weight_mg_SEG,surv_to_flower,surv_to_fruitprod,prod_closed_fruits,prod_filled_seeds
HR-180-G2-009-38L,HR-180-G2-009-38L-1,9,HR_180,HR_005,G2,38L,1,398,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-05,,,20.23,20.23,5,2,9,23,7,1.8,12.6,2.66,20.333,2024-04-20,20.333,2024-04-20,37.99,1.78,37.99,1.78,21.342696629213485,21.342696629213485,0.04685443537773098,0.04685443537773098,-29.6,3.03,-29.6,3.03,1,1,1,1
HR-181-G1-004-30R,HR-181-G1-004-30R-3,4,HR_181,HR_195,G1,30R,3,165,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.09,1.09,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,0
HR-181-G1-006-16R,HR-181-G1-006-16R-2,6,HR_181,HR_195,G1,16R,2,241,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,9.65,9.65,1,4,4,6,5,4,20,2.41,,,,,,,,,,,,,-30.62,2.49,-30.62,2.49,1,1,1,1
HR-181-G2-004-35L,HR-181-G2-004-35L-1,4,HR_181,HR_195,G2,35L,1,170,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,4.48,4.48,2,0,2,9,2,1,2,1.42,,,,,,,50.842,2.28,22.299122807017547,,0.044844813343298845,,-30.48,0.91,-30.48,0.91,1,1,1,1
HR-181-G2-004-44R,HR-181-G2-004-44R-1,4,HR_181,HR_195,G2,44R,1,179,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,20.04,20.04,2,4,9,9,6,4.5,27,2.558888889,,,,,,,,,,,,,-31.11,3.29,-31.11,3.29,1,1,1,1
HR-181-G2-004-9L,HR-181-G2-004-9L-5,4,HR_181,HR_195,G2,9L,5,144,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,6.18,6.18,0,0,0,0,0,,0,,,,22.303,2024-04-05,,,51.552,2.58,19.981395348837207,,0.050046554934823094,,-30.53,1.54,-30.53,1.54,1,0,0,0
HR-182-G1-002-3R,HR-182-G1-002-3R-1,2,HR_182,HR_088,G1,3R,1,48,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-05-04,29,,,,26.38,26.38,12,1,16,54,13,1.333333333,17.33333333,2.3395,21.14,2024-04-05,21.14,2024-04-05,,,53.622,2.62,20.46641221374046,,0.04886054231472157,,-30.28,3.89,-30.28,3.89,1,1,1,1
HR-182-G1-004-35R,HR-182-G1-004-35R-1,4,HR_182,HR_088,G1,35R,1,170,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,13.63,13.63,4,2,4,8,6,1,6,4.5375,,,20.531,2024-03-23,,,34.124,1.56,21.874358974358977,,0.045715625366311095,,-29.72,1.34,-29.72,1.34,1,1,1,1
HR-182-G1-006-11R,HR-182-G1-006-11R-3,6,HR_182,HR_088,G1,11R,3,236,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,12.2,12.2,2,0,5,5,2,2.5,5,3.202,,,20.373,2024-04-20,,,,,,,,,-28.78,4.86,-28.78,4.86,1,1,1,1
HR-182-G2-002-28R,HR-182-G2-002-28R-1,2,HR_182,HR_088,G2,28R,1,73,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,18.52,18.52,1,1,0,0,2,0,0,,,,,,,,39.616,2.1,18.864761904761902,,0.05300888529886915,,-28.66,2.96,-28.66,2.96,1,1,1,0
HR-182-G2-002-32L,HR-182-G2-002-32L-1,2,HR_182,HR_088,G2,32L,1,77,TRUE,2022-11-10,2022-11-13,2024-05-04,541,538,2024-05-04,0,1900-01-02,,,6.41,6.41,2,1,1,2,3,0.5,1.5,1.05,,,,,,,41.148,3.17,12.980441640378551,,0.07703898123845629,,-29.92,2.11,-29.92,2.11,1,1,1,1
HR-183-G1-001-28L,HR-183-G1-001-28L-3,1,HR_183,HR_196,G1,28L,3,28,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,2,0,0,2,2,0,0,,,,27.231,2024-04-20,,,32.896,1.48,22.227027027027027,,0.044990272373540856,,,,,,1,1,1,0
HR-183-G1-007-45R,HR-183-G1-007-45R-1,7,HR_183,HR_196,G1,45R,1,315,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1,1,0,0,0,0,0,,0,,12.933,2024-04-20,12.933,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-183-G1-008-35R,HR-183-G1-008-35R-3,8,HR_183,HR_196,G1,35R,3,350,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,4.62,4.62,1,0,2,3,1,2,2,1.77,,,,,,,,,,,,,-29.95,2.17,-29.95,2.17,1,1,1,1
HR-183-G2-004-9R,HR-183-G2-004-9R-3,4,HR_183,HR_196,G2,9R,3,144,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,16.35,16.35,2,5,0,0,7,0,0,,24.607,2024-04-05,24.607,2024-04-05,,,15.421,0.86,17.93139534883721,,0.05576810842357824,,-30.19,4.12,-30.19,4.12,1,1,1,0
HR-183-G2-006-31R,HR-183-G2-006-31R-1,6,HR_183,HR_196,G2,31R,1,256,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,5.68,5.68,1,2,4,4,3,4,12,2.1825,,,22.342,2024-03-23,,,,,,,,,-29.74,3.56,-29.74,3.56,1,1,1,1
HR-183-G2-008-11R,HR-183-G2-008-11R-5,8,HR_183,HR_196,G2,11R,5,326,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,,,6.16,6.16,0,3,0,0,3,,,,20.775,2024-04-05,20.775,2024-04-05,,,33.811,1.92,17.609895833333333,,0.05678625299458756,,-29.78,2.27,-29.78,2.27,1,1,0,0
HR-184-G1-004-6R,HR-184-G1-004-6R-3,4,HR_184,HR_141,G1,6R,3,141,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,10.73,10.73,1,1,0,0,2,0,0,,24.827,2024-04-05,24.827,2024-04-05,,,,,,,,,-30.39,5.06,-30.39,5.06,1,1,1,0
HR-184-G1-005-30L,HR-184-G1-005-30L-2,5,HR_184,HR_141,G1,30L,2,210,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,7.23,7.23,0,2,0,0,2,,,,,,,,,,17.589,1.14,15.428947368421053,,0.06481323554494287,,-30.67,5.24,-30.67,5.24,1,1,0,0
HR-184-G1-007-22L,HR-184-G1-007-22L-2,7,HR_184,HR_141,G1,22L,2,291,TRUE,2022-11-10,2022-11-13,,,,,,,,,1.89,1.89,1,0,0,1,1,0,0,,,,21.798,2024-04-20,,,44.158,3.06,14.430718954248366,,0.06929661669459668,,,,,,0,1,1,0
HR-184-G2-001-42L,HR-184-G2-001-42L-4,1,HR_184,HR_141,G2,42L,4,42,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,43.71,43.71,8,2,8,33,10,1,10,2.26375,21.53,2024-04-05,21.53,2024-04-05,,,47.34,2.45,19.322448979591837,,0.05175327418673426,,-31.4,4.38,-31.4,4.38,1,1,1,1
HR-184-G2-005-25R,HR-184-G2-005-25R-4,5,HR_184,HR_141,G2,25R,4,205,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,5,1,8,14,6,1.6,9.6,2.541,,,22.982,2024-04-05,,,21.157,1.16,18.238793103448277,,0.05482818925178427,,-30.52,3.37,-30.52,3.37,1,1,1,1
HR-184-G2-007-32R,HR-184-G2-007-32R-1,7,HR_184,HR_141,G2,32R,1,302,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-17,27,1900-01-02,1900-01-03,,36.36,36.36,2,1,1,3,3,0.5,1.5,4.29,,,,,34.334,2.21,34.334,2.21,15.535746606334843,15.535746606334843,0.06436768218092852,0.06436768218092852,-29.52,4.07,-29.52,4.07,1,1,1,1
HR-190-G1-006-27R,HR-190-G1-006-27R-1,6,HR_190,HR_064,G1,27R,1,252,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,11.39,11.39,1,3,5,5,4,5,20,2.144,,,22.253,2024-03-23,,,,,,,,,-30.68,3.77,-30.68,3.77,1,1,1,1
HR-190-G1-008-31L,HR-190-G1-008-31L-5,8,HR_190,HR_064,G1,31L,5,346,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.01,2.01,0,0,0,0,0,,0,,20.145,2024-04-20,20.145,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-190-G1-009-1L,HR-190-G1-009-1L-2,9,HR_190,HR_064,G1,1L,2,361,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,48.58,48.58,17,1,48,77,18,2.823529412,50.82352941,1.771166667,22.458,2024-04-05,22.458,2024-04-05,,,,,,,,,-30.21,4.12,-30.21,4.12,1,1,1,1
HR-190-G2-003-19L,HR-190-G2-003-19L-3,3,HR_190,HR_064,G2,19L,3,109,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,1.53,1.53,1,0,0,0,1,0,0,,23.883,2024-04-05,23.883,2024-04-05,,,,,,,,,,,,,1,1,1,0
HR-190-G2-003-31L,HR-190-G2-003-31L-3,3,HR_190,HR_064,G2,31L,3,121,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.66,8.66,1,2,3,7,3,3,9,1.17,,,,,,,26.933,1.54,17.488961038961037,,0.05717892548175102,,-29.52,1.71,-29.52,1.71,1,1,1,1
HR-190-G2-004-4L,HR-190-G2-004-4L-4,4,HR_190,HR_064,G2,4L,4,139,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,21.88,21.88,5,3,9,12,8,1.8,14.4,1.359375,29.077,2024-04-05,29.077,2024-04-05,,,27.079,,,,,,-30.22,4.64,-30.22,4.64,1,1,1,1
HR-192-G1-004-15R,HR-192-G1-004-15R-1,4,HR_192,HR_100,G1,15R,1,150,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,3.36,3.36,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,0
HR-192-G1-004-20R,HR-192-G1-004-20R-3,4,HR_192,HR_100,G1,20R,3,155,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.05,1.05,0,0,0,0,0,,0,,,,28.52,2024-04-05,,,13.604,0.72,18.894444444444446,,0.05292561011467215,,,,,,1,0,0,0
HR-192-G2-002-41R,HR-192-G2-002-41R-5,2,HR_192,HR_100,G2,41R,5,86,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,38.11,38.11,8,1,46,74,9,5.75,51.75,1.697,,,18.829,2024-03-23,,,36.057,1.61,22.395652173913042,,0.044651523975927004,,-30.28,3.65,-30.28,3.65,1,1,1,1
HR-192-G2-005-21L,HR-192-G2-005-21L-3,5,HR_192,HR_100,G2,21L,3,201,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-04,14,1900-01-01,,,17.56,17.56,5,0,14,21,5,2.8,14,1.74525,,,19.692,2024-04-05,,,50.334,2.56,19.661718750000002,,0.05086025350657607,,-30.9,3.22,-30.9,3.22,1,1,1,1
HR-192-G2-006-37R,HR-192-G2-006-37R-4,6,HR_192,HR_100,G2,37R,4,262,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,16.4,16.4,1,0,0,0,1,0,0,,,,19.435,2024-03-23,,,,,,,,,-29.9,5.08,-29.9,5.08,1,1,1,0
HR-193-G1-002-37L,HR-193-G1-002-37L-2,2,HR_193,HR_156,G1,37L,2,82,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,,,0,0,0,0,0,,0,,24.252,2024-04-05,24.252,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-193-G1-003-2L,HR-193-G1-003-2L-1,3,HR_193,HR_156,G1,2L,1,92,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,29.28,29.28,3,4,5,6,7,1.666666667,11.66666667,3.6525,,,24.01,2024-04-05,,,34.74,1.97,17.634517766497463,,0.0567069660333909,,-31.29,5.29,-31.29,5.29,1,1,1,1
HR-193-G1-007-34R,HR-193-G1-007-34R-4,7,HR_193,HR_156,G1,34R,4,304,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,7,0,8,18,7,1.142857143,8,2.24125,23.388,2024-04-20,23.388,2024-04-20,,,64.346,2.57,25.037354085603116,,0.039940322630777354,,,,,,1,1,1,1
HR-193-G2-003-13L,HR-193-G2-003-13L-5,3,HR_193,HR_156,G2,13L,5,103,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,6,1,10,20,7,1.666666667,11.66666667,2.6875,,,,,,,92.06,5.2,17.703846153846154,,0.05648490115142298,,-31.28,2.02,-31.28,2.02,1,1,1,1
HR-193-G2-003-9L,HR-193-G2-003-9L-4,3,HR_193,HR_156,G2,9L,4,99,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,1,0,4,4,1,4,4,1.86,,,,,,,54.259,3.38,16.052958579881658,,0.06229381300798024,,,,-29.65,3.3,1,1,1,1
HR-193-G2-005-38R,HR-193-G2-005-38R-3,5,HR_193,HR_156,G2,38R,3,218,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-05,13,,,,2.16,2.16,2,1,0,4,3,0,0,,19.296,2024-03-23,19.296,2024-03-23,,,,,,,,,,,,,1,1,1,0
HR-195-G1-002-19R,HR-195-G1-002-19R-4,2,HR_195,HR_100,G1,19R,4,64,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.45,1.45,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,1,0,0,0
HR-195-G1-002-29R,HR-195-G1-002-29R-5,2,HR_195,HR_100,G1,29R,5,74,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,14.35,14.35,0,3,0,0,3,,,,,,,,33.429,1.68,33.429,1.68,19.89821428571429,19.89821428571429,0.05025576595171856,0.05025576595171856,-31.87,2.08,-31.87,2.08,1,1,0,0
HR-195-G1-006-22R,HR-195-G1-006-22R-1,6,HR_195,HR_100,G1,22R,1,247,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-03-23,353,,,,12.44,12.44,2,2,4,4,4,2,8,1.6775,23.131,2024-03-23,23.131,2024-03-23,,,,,,,,,-31.03,3.74,-31.03,3.74,1,1,1,1
HR-195-G2-002-37R,HR-195-G2-002-37R-4,2,HR_195,HR_100,G2,37R,4,82,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.92,1.92,0,0,0,0,0,,0,,,,21.924,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-195-G2-007-10L,HR-195-G2-007-10L-2,7,HR_195,HR_100,G2,10L,2,279,TRUE,2022-11-10,2022-11-13,,,,,,,,,7.79,7.79,0,0,0,0,0,,0,,,,24.113,2024-04-05,,,41.35,2.15,19.232558139534884,,0.05199516324062878,,-29.78,2.09,-29.78,2.09,0,0,0,0
HR-195-G2-007-38L,HR-195-G2-007-38L-2,7,HR_195,HR_100,G2,38L,2,308,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,,,3,2,4,7,5,1.333333333,6.666666667,1.1525,,,,,,,42.79,1.95,21.943589743589744,,0.04557139518579107,,-31.97,4.49,-31.97,4.49,1,1,1,1
HR-196-G1-001-8L,HR-196-G1-001-8L-3,1,HR_196,HR_175,G1,8L,3,8,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-05,0,,,,6.5,6.5,1,0,2,3,1,2,2,2.395,24.547,2024-04-05,24.547,2024-04-05,,,27.981,1.62,17.272222222222222,,0.05789642972016726,,-30.93,1.61,-30.93,1.61,1,1,1,1
HR-196-G1-005-1R,HR-196-G1-005-1R-5,5,HR_196,HR_175,G1,1R,5,181,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,,,0,0,0,0,0,,0,,22.496,2024-03-23,22.496,2024-03-23,,,,,,,,,,,,,1,0,0,0
HR-196-G1-008-15L,HR-196-G1-008-15L-1,8,HR_196,HR_175,G1,15L,1,330,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-05-17,27,,,,13,13,2,0,9,10,2,4.5,9,2.798928571,,,20.862,2024-04-05,11.452,0.97,11.452,0.97,11.80618556701031,11.80618556701031,0.08470136220747468,0.08470136220747468,-30.37,4.69,-30.37,4.69,1,1,1,1
HR-196-G2-001-9R,HR-196-G2-001-9R-1,1,HR_196,HR_175,G2,9R,1,9,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,1,1,0,0
HR-196-G2-006-33R,HR-196-G2-006-33R-5,6,HR_196,HR_175,G2,33R,5,258,TRUE,2022-11-10,2022-11-13,2024-03-23,499,496,2024-04-20,28,,,,8.97,8.97,3,0,8,8,3,2.666666667,8,2.3,23.762,2024-03-23,23.762,2024-03-23,,,33.066,1.53,21.611764705882354,,0.04627109417528579,,-31.16,3.57,-31.16,3.57,1,1,1,1
HR-196-G2-009-2R,HR-196-G2-009-2R-2,9,HR_196,HR_175,G2,2R,2,362,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2024-04-20,381,,,,4.86,4.86,3,0,3,6,3,1,3,2.413333333,20.919,2024-04-05,20.919,2024-04-05,,,,,,,,,-31.19,3.55,-31.19,3.55,1,1,1,1
HR-197-G1-001-38L,HR-197-G1-001-38L-3,1,HR_197,HR_156,G1,38L,3,38,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,1.54,1.54,1,1,1,2,2,1,2,3.71,23.15,2024-04-05,23.15,2024-04-05,,,33.519,2.21,15.166968325791855,,0.06593275455711686,,,,,,1,1,1,1
HR-197-G1-005-10R,HR-197-G1-005-10R-3,5,HR_197,HR_156,G1,10R,3,190,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,20.83,20.83,3,5,8,12,8,2.666666667,21.33333333,2.315,30.127,2024-04-05,30.127,2024-04-05,,,,,,,,,-30.65,3.24,-30.65,3.24,1,1,1,1
HR-197-G1-006-40R,HR-197-G1-006-40R-4,6,HR_197,HR_156,G1,40R,4,265,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,2.06,2.06,2,0,2,5,2,1,2,1.115,,,21.358,2024-03-23,,,,,,,,,-29.84,1.68,-29.84,1.68,1,1,1,1
HR-197-G2-006-17L,HR-197-G2-006-17L-3,6,HR_197,HR_156,G2,17L,3,242,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,6.28,6.28,5,1,1,17,6,0.2,1.2,3,,,,,25.326,1.33,25.326,1.33,19.042105263157893,19.042105263157893,0.052515201768933116,0.052515201768933116,-28.93,1.33,-28.93,1.33,1,1,1,1
HR-197-G2-007-35R,HR-197-G2-007-35R-5,7,HR_197,HR_156,G2,35R,5,305,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,1.34,1.34,0,0,0,0,0,,0,,22.512,2024-04-20,22.512,2024-04-20,,,,,,,,,,,,,1,0,0,0
HR-197-G2-007-40L,HR-197-G2-007-40L-4,7,HR_197,HR_156,G2,40L,4,310,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,8.16,8.16,0,1,0,0,1,,,,,,,,,,,,,,,,-30.5,2.18,-30.5,2.18,1,1,0,0
HR-201-G1-005-2R,HR-201-G1-005-2R-3,5,HR_201,HR_164,G1,2R,3,182,TRUE,2022-11-10,2022-11-13,2024-04-05,512,509,2024-04-20,15,,,,,,0,0,0,0,0,,0,,24.737,2024-04-05,24.737,2024-04-05,,,,,,,,,,,,,1,0,0,0
HR-201-G1-006-21L,HR-201-G1-006-21L-4,6,HR_201,HR_164,G1,21L,4,246,TRUE,2022-11-10,2022-11-13,2023-04-05,146,143,2023-04-05,0,,,,6.18,6.18,1,2,1,1,3,1,3,3.53,,,,,,,,,,,,,-31.02,2.28,-31.02,2.28,1,1,1,1
HR-201-G1-009-35L,HR-201-G1-009-35L-5,9,HR_201,HR_164,G1,35L,5,395,TRUE,2022-11-10,2022-11-13,2024-04-20,527,524,2024-04-20,0,,,,6.83,6.83,1,0,3,5,1,3,3,1.71,27.765,2024-04-20,27.765,2024-04-20,,,,,,,,,-30.69,3.57,-30.69,3.57,1,1,1,1
