Site,Dam,Sire,Packet_ID,Planting_position,Germination,Surv_flwr,total_pods_collected,total_seeds,total_pods,Xloc,Yloc
ML,124,187,687,414-23.5,0,0,0,0,0,8,23
ML,190,163,688,414-25.1,0,0,0,0,0,8,25
ML,190,163,688,414-25.2,0,0,0,0,0,8,25
ML,190,163,688,414-25.3,1,1,10,102,706,8,25
ML,190,163,688,414-25.4,0,0,0,0,0,8,25
ML,190,163,688,414-25.5,0,0,0,0,0,8,25
ML,124,187,689,414-27.1,0,0,0,0,0,8,27
ML,124,187,689,414-27.2,0,0,0,0,0,8,27
ML,124,187,689,414-27.3,0,0,0,0,0,8,27
ML,124,187,689,414-27.4,0,0,0,0,0,8,27
ML,124,187,689,414-27.5,0,0,0,0,0,8,27
ML,96,83,690,414-29.1,0,0,0,0,0,8,29
ML,96,83,690,414-29.2,0,0,0,0,0,8,29
ML,96,83,690,414-29.3,0,0,0,0,0,8,29
ML,96,83,690,414-29.4,0,0,0,0,0,8,29
ML,96,83,690,414-29.5,0,0,0,0,0,8,29
ML,58,187,677,414-3.1,0,0,0,0,0,8,3
ML,58,187,677,414-3.2,0,0,0,0,0,8,3
ML,58,187,677,414-3.3,0,0,0,0,0,8,3
ML,58,187,677,414-3.4,0,0,0,0,0,8,3
ML,58,187,677,414-3.5,0,0,0,0,0,8,3
ML,168,127,691,414-31.1,0,0,0,0,0,8,31
ML,168,127,691,414-31.2,0,0,0,0,0,8,31
ML,168,127,691,414-31.3,0,0,0,0,0,8,31
ML,168,127,691,414-31.4,0,0,0,0,0,8,31
ML,168,127,691,414-31.5,0,0,0,0,0,8,31
ML,8,44,692,414-33.1,0,0,0,0,0,8,33
ML,8,44,692,414-33.2,0,0,0,0,0,8,33
ML,8,44,692,414-33.3,0,0,0,0,0,8,33
ML,8,44,692,414-33.4,0,0,0,0,0,8,33
ML,8,44,692,414-33.5,0,0,0,0,0,8,33
ML,76,30,693,414-35.1,0,0,0,0,0,8,35
ML,76,30,693,414-35.2,0,0,0,0,0,8,35
ML,76,30,693,414-35.3,0,0,0,0,0,8,35
ML,76,30,693,414-35.4,0,0,0,0,0,8,35
ML,76,30,693,414-35.5,0,0,0,0,0,8,35
ML,26,85,694,414-37.1,0,0,0,0,0,8,37
ML,26,85,694,414-37.2,0,0,0,0,0,8,37
ML,26,85,694,414-37.3,0,0,0,0,0,8,37
ML,26,85,694,414-37.4,0,0,0,0,0,8,37
ML,26,85,694,414-37.5,0,0,0,0,0,8,37
ML,191,164,695,414-39.1,0,0,0,0,0,8,39
ML,191,164,695,414-39.2,0,0,0,0,0,8,39
ML,191,164,695,414-39.3,0,0,0,0,0,8,39
ML,191,164,695,414-39.4,0,0,0,0,0,8,39
ML,191,164,695,414-39.5,0,0,0,0,0,8,39
ML,2,17,696,414-41.1,0,0,0,0,0,8,41
ML,2,17,696,414-41.2,0,0,0,0,0,8,41
ML,2,17,696,414-41.3,0,0,0,0,0,8,41
ML,2,17,696,414-41.4,0,0,0,0,0,8,41
ML,2,17,696,414-41.5,0,0,0,0,0,8,41
ML,43,144,697,414-43.1,0,0,0,0,0,8,43
ML,43,144,697,414-43.2,0,0,0,0,0,8,43
ML,43,144,697,414-43.3,0,0,0,0,0,8,43
ML,43,144,697,414-43.4,0,0,0,0,0,8,43
ML,43,144,697,414-43.5,0,0,0,0,0,8,43
ML,82,62,698,414-45.1,0,0,0,0,0,8,45
ML,82,62,698,414-45.2,0,0,0,0,0,8,45
ML,82,62,698,414-45.3,0,0,0,0,0,8,45
ML,82,62,698,414-45.4,0,0,0,0,0,8,45
ML,82,62,698,414-45.5,0,0,0,0,0,8,45
ML,122,177,699,414-47.1,0,0,0,0,0,8,47
ML,122,177,699,414-47.2,0,0,0,0,0,8,47
ML,122,177,699,414-47.3,0,0,0,0,0,8,47
ML,122,177,699,414-47.4,0,0,0,0,0,8,47
ML,122,177,699,414-47.5,0,0,0,0,0,8,47
ML,112,67,700,414-49.1,0,0,0,0,0,8,49
ML,112,67,700,414-49.2,0,0,0,0,0,8,49
ML,112,67,700,414-49.3,0,0,0,0,0,8,49
ML,112,67,700,414-49.4,0,0,0,0,0,8,49
ML,112,67,700,414-49.5,0,0,0,0,0,8,49
ML,68,6,678,414-5.1,1,0,0,0,0,8,5
ML,68,6,678,414-5.2,0,0,0,0,0,8,5
ML,68,6,678,414-5.3,1,0,0,0,0,8,5
ML,68,6,678,414-5.4,0,0,0,0,0,8,5
ML,68,6,678,414-5.5,0,0,0,0,0,8,5
ML,97,111,679,414-7.1,0,0,0,0,0,8,7
ML,97,111,679,414-7.2,0,0,0,0,0,8,7
ML,97,111,679,414-7.3,0,0,0,0,0,8,7
ML,97,111,679,414-7.4,0,0,0,0,0,8,7
ML,97,111,679,414-7.5,0,0,0,0,0,8,7
ML,50,158,680,414-9.1,0,0,0,0,0,8,9
ML,50,158,680,414-9.2,0,0,0,0,0,8,9
ML,50,158,680,414-9.3,0,0,0,0,0,8,9
ML,50,158,680,414-9.4,0,0,0,0,0,8,9
ML,50,158,680,414-9.5,0,0,0,0,0,8,9
ML,174,105,701,432-1.1,0,0,0,0,0,17,1
ML,174,105,701,432-1.2,0,0,0,0,0,17,1
ML,174,105,701,432-1.3,0,0,0,0,0,17,1
ML,174,105,701,432-1.4,0,0,0,0,0,17,1
ML,174,105,701,432-1.5,0,0,0,0,0,17,1
ML,71,19,706,432-11.1,0,0,0,0,0,17,11
ML,71,19,706,432-11.2,0,0,0,0,0,17,11
ML,71,19,706,432-11.3,0,0,0,0,0,17,11
ML,71,19,706,432-11.4,0,0,0,0,0,17,11
ML,71,19,706,432-11.5,0,0,0,0,0,17,11
ML,72,20,707,432-13.1,0,0,0,0,0,17,13
ML,72,20,707,432-13.2,0,0,0,0,0,17,13
ML,72,20,707,432-13.3,0,0,0,0,0,17,13
ML,72,20,707,432-13.4,0,0,0,0,0,17,13
ML,72,20,707,432-13.5,0,0,0,0,0,17,13
ML,34,127,708,432-15.1,1,1,31,306,381,17,15
ML,34,127,708,432-15.2,0,0,0,0,0,17,15
ML,34,127,708,432-15.3,0,0,0,0,0,17,15
ML,34,127,708,432-15.4,0,0,0,0,0,17,15
ML,34,127,708,432-15.5,0,0,0,0,0,17,15
ML,72,20,709,432-17.1,0,0,0,0,0,17,17
ML,72,20,709,432-17.2,0,0,0,0,0,17,17
ML,72,20,709,432-17.3,0,0,0,0,0,17,17
ML,72,20,709,432-17.4,0,0,0,0,0,17,17
ML,72,20,709,432-17.5,0,0,0,0,0,17,17
ML,145,30,710,432-19.1,1,1,37,328,622,17,19
ML,145,30,710,432-19.2,1,0,0,0,0,17,19
ML,145,30,710,432-19.3,0,0,0,0,0,17,19
ML,145,30,710,432-19.4,1,1,45,436,470,17,19
ML,145,30,710,432-19.5,0,0,0,0,0,17,19
ML,28,61,711,432-21.1,0,0,0,0,0,17,21
ML,28,61,711,432-21.2,0,0,0,0,0,17,21
ML,28,61,711,432-21.3,0,0,0,0,0,17,21
ML,28,61,711,432-21.4,1,1,41,429,586,17,21
ML,28,61,711,432-21.5,1,1,50,464,928,17,21
ML,170,113,712,432-23.1,1,1,141,1361,1435,17,23
ML,170,113,712,432-23.2,0,0,0,0,0,17,23
ML,170,113,712,432-23.3,0,0,0,0,0,17,23
ML,170,113,712,432-23.4,0,0,0,0,0,17,23
ML,170,113,712,432-23.5,0,0,0,0,0,17,23
ML,108,140,713,432-25.1,0,0,0,0,0,17,25
ML,108,140,713,432-25.2,0,0,0,0,0,17,25
ML,108,140,713,432-25.3,0,0,0,0,0,17,25
ML,108,140,713,432-25.4,0,0,0,0,0,17,25
ML,108,140,713,432-25.5,0,0,0,0,0,17,25
ML,150,47,714,432-27.1,0,0,0,0,0,17,27
ML,150,47,714,432-27.2,0,0,0,0,0,17,27
ML,150,47,714,432-27.3,0,0,0,0,0,17,27
ML,150,47,714,432-27.4,0,0,0,0,0,17,27
ML,150,47,714,432-27.5,0,0,0,0,0,17,27
ML,31,113,715,432-29.1,0,0,0,0,0,17,29
ML,31,113,715,432-29.2,0,0,0,0,0,17,29
ML,31,113,715,432-29.3,0,0,0,0,0,17,29
ML,31,113,715,432-29.4,0,0,0,0,0,17,29
ML,31,113,715,432-29.5,0,0,0,0,0,17,29
ML,185,147,702,432-3.1,1,1,50,625,1784,17,3
ML,185,147,702,432-3.2,1,1,2,18,3,17,3
ML,185,147,702,432-3.3,0,0,0,0,0,17,3
ML,185,147,702,432-3.4,0,0,0,0,0,17,3
ML,185,147,702,432-3.5,0,0,0,0,0,17,3
ML,92,105,716,432-31.1,0,0,0,0,0,17,31
ML,92,105,716,432-31.2,0,0,0,0,0,17,31
ML,92,105,716,432-31.3,0,0,0,0,0,17,31
ML,92,105,716,432-31.4,0,0,0,0,0,17,31
ML,92,105,716,432-31.5,0,0,0,0,0,17,31
ML,49,154,717,432-33.1,1,1,40,474,633,17,33
ML,49,154,717,432-33.2,0,0,0,0,0,17,33
ML,49,154,717,432-33.3,0,0,0,0,0,17,33
ML,49,154,717,432-33.4,0,0,0,0,0,17,33
ML,49,154,717,432-33.5,0,0,0,0,0,17,33
ML,7,30,718,432-35.1,0,0,0,0,0,17,35
ML,7,30,718,432-35.2,0,0,0,0,0,17,35
ML,7,30,718,432-35.3,0,0,0,0,0,17,35
ML,7,30,718,432-35.4,0,0,0,0,0,17,35
ML,7,30,718,432-35.5,0,0,0,0,0,17,35
ML,150,47,719,432-37.1,0,0,0,0,0,17,37
ML,150,47,719,432-37.2,0,0,0,0,0,17,37
ML,150,47,719,432-37.3,0,0,0,0,0,17,37
ML,150,47,719,432-37.4,0,0,0,0,0,17,37
ML,150,47,719,432-37.5,0,0,0,0,0,17,37
ML,89,73,720,432-39.1,0,0,0,0,0,17,39
ML,89,73,720,432-39.2,0,0,0,0,0,17,39
ML,89,73,720,432-39.3,0,0,0,0,0,17,39
ML,89,73,720,432-39.4,0,0,0,0,0,17,39
ML,89,73,720,432-39.5,0,0,0,0,0,17,39
ML,181,141,721,432-41.1,0,0,0,0,0,17,41
ML,181,141,721,432-41.2,0,0,0,0,0,17,41
ML,181,141,721,432-41.3,0,0,0,0,0,17,41
ML,181,141,721,432-41.4,0,0,0,0,0,17,41
ML,181,141,721,432-41.5,0,0,0,0,0,17,41
ML,78,47,722,432-43.1,0,0,0,0,0,17,43
ML,78,47,722,432-43.2,1,1,53,712,434,17,43
ML,78,47,722,432-43.3,0,0,0,0,0,17,43
ML,78,47,722,432-43.4,0,0,0,0,0,17,43
ML,78,47,722,432-43.5,0,0,0,0,0,17,43
ML,131,6,723,432-45.1,0,0,0,0,0,17,45
ML,131,6,723,432-45.2,0,0,0,0,0,17,45
ML,131,6,723,432-45.3,0,0,0,0,0,17,45
ML,131,6,723,432-45.4,0,0,0,0,0,17,45
ML,131,6,723,432-45.5,0,0,0,0,0,17,45
ML,165,83,724,432-47.1,0,0,0,0,0,17,47
ML,165,83,724,432-47.2,0,0,0,0,0,17,47
ML,165,83,724,432-47.3,0,0,0,0,0,17,47
ML,165,83,724,432-47.4,0,0,0,0,0,17,47
ML,165,83,724,432-47.5,0,0,0,0,0,17,47
ML,4,105,725,432-49.1,0,0,0,0,0,17,49
ML,4,105,725,432-49.2,0,0,0,0,0,17,49
ML,4,105,725,432-49.3,0,0,0,0,0,17,49
ML,4,105,725,432-49.4,0,0,0,0,0,17,49
ML,4,105,725,432-49.5,0,0,0,0,0,17,49
ML,169,57,703,432-5.1,0,0,0,0,0,17,5
ML,169,57,703,432-5.2,0,0,0,0,0,17,5
ML,169,57,703,432-5.3,0,0,0,0,0,17,5
ML,169,57,703,432-5.4,0,0,0,0,0,17,5
ML,169,57,703,432-5.5,0,0,0,0,0,17,5
ML,157,66,704,432-7.1,0,0,0,0,0,17,7
ML,157,66,704,432-7.2,0,0,0,0,0,17,7
ML,157,66,704,432-7.3,0,0,0,0,0,17,7
ML,157,66,704,432-7.4,0,0,0,0,0,17,7
ML,157,66,704,432-7.5,0,0,0,0,0,17,7
ML,108,140,705,432-9.1,0,0,0,0,0,17,9
ML,108,140,705,432-9.2,0,0,0,0,0,17,9
ML,108,140,705,432-9.3,0,0,0,0,0,17,9
ML,108,140,705,432-9.4,0,0,0,0,0,17,9
ML,108,140,705,432-9.5,0,0,0,0,0,17,9
ML,109,141,726,434-1.1,0,0,0,0,0,18,1
ML,109,141,726,434-1.2,0,0,0,0,0,18,1
ML,109,141,726,434-1.3,0,0,0,0,0,18,1
ML,109,141,726,434-1.4,0,0,0,0,0,18,1
ML,109,141,726,434-1.5,1,1,56,326,457,18,1
ML,157,66,731,434-11.1,0,0,0,0,0,18,11
ML,157,66,731,434-11.2,0,0,0,0,0,18,11
ML,157,66,731,434-11.3,0,0,0,0,0,18,11
ML,157,66,731,434-11.4,0,0,0,0,0,18,11
ML,157,66,731,434-11.5,0,0,0,0,0,18,11
ML,184,146,732,434-13.1,1,1,10,36,22,18,13
ML,184,146,732,434-13.2,0,0,0,0,0,18,13
ML,184,146,732,434-13.3,0,0,0,0,0,18,13
ML,184,146,732,434-13.4,0,0,0,0,0,18,13
ML,184,146,732,434-13.5,0,0,0,0,0,18,13
ML,98,113,733,434-15.1,0,0,0,0,0,18,15
ML,98,113,733,434-15.2,0,0,0,0,0,18,15
ML,98,113,733,434-15.3,0,0,0,0,0,18,15
ML,98,113,733,434-15.4,0,0,0,0,0,18,15
ML,98,113,733,434-15.5,0,0,0,0,0,18,15
ML,153,69,734,434-17.1,0,0,0,0,0,18,17
ML,153,69,734,434-17.2,0,0,0,0,0,18,17
ML,153,69,734,434-17.3,0,0,0,0,0,18,17
ML,153,69,734,434-17.4,0,0,0,0,0,18,17
ML,153,69,734,434-17.5,0,0,0,0,0,18,17
ML,11,57,735,434-19.1,0,0,0,0,0,18,19
ML,11,57,735,434-19.2,0,0,0,0,0,18,19
ML,11,57,735,434-19.3,0,0,0,0,0,18,19
ML,11,57,735,434-19.4,0,0,0,0,0,18,19
ML,11,57,735,434-19.5,0,0,0,0,0,18,19
ML,28,61,736,434-21.1,0,0,0,0,0,18,21
ML,28,61,736,434-21.2,0,0,0,0,0,18,21
ML,28,61,736,434-21.3,0,0,0,0,0,18,21
ML,28,61,736,434-21.4,0,0,0,0,0,18,21
ML,28,61,736,434-21.5,0,0,0,0,0,18,21
ML,148,44,737,434-23.1,0,0,0,0,0,18,23
ML,148,44,737,434-23.2,0,0,0,0,0,18,23
ML,148,44,737,434-23.3,0,0,0,0,0,18,23
ML,148,44,737,434-23.4,0,0,0,0,0,18,23
ML,148,44,737,434-23.5,0,0,0,0,0,18,23
ML,52,164,738,434-25.1,0,0,0,0,0,18,25
ML,52,164,738,434-25.2,0,0,0,0,0,18,25
ML,52,164,738,434-25.3,0,0,0,0,0,18,25
ML,52,164,738,434-25.4,0,0,0,0,0,18,25
ML,52,164,738,434-25.5,0,0,0,0,0,18,25
ML,167,102,739,434-27.1,0,0,0,0,0,18,27
ML,167,102,739,434-27.2,0,0,0,0,0,18,27
ML,167,102,739,434-27.3,0,0,0,0,0,18,27
ML,167,102,739,434-27.4,0,0,0,0,0,18,27
ML,167,102,739,434-27.5,0,0,0,0,0,18,27
ML,166,85,740,434-29.1,0,0,0,0,0,18,29
ML,166,85,740,434-29.2,0,0,0,0,0,18,29
ML,166,85,740,434-29.3,0,0,0,0,0,18,29
ML,166,85,740,434-29.4,0,0,0,0,0,18,29
ML,166,85,740,434-29.5,0,0,0,0,0,18,29
ML,150,47,727,434-3.1,0,0,0,0,0,18,3
ML,150,47,727,434-3.2,0,0,0,0,0,18,3
ML,150,47,727,434-3.3,0,0,0,0,0,18,3
ML,150,47,727,434-3.4,0,0,0,0,0,18,3
ML,150,47,727,434-3.5,0,0,0,0,0,18,3
ML,59,196,741,434-31.1,0,0,0,0,0,18,31
ML,59,196,741,434-31.2,0,0,0,0,0,18,31
ML,59,196,741,434-31.3,0,0,0,0,0,18,31
ML,59,196,741,434-31.4,0,0,0,0,0,18,31
ML,59,196,741,434-31.5,0,0,0,0,0,18,31
ML,101,133,742,434-33.1,0,0,0,0,0,18,33
ML,101,133,742,434-33.2,0,0,0,0,0,18,33
ML,101,133,742,434-33.3,0,0,0,0,0,18,33
ML,101,133,742,434-33.4,0,0,0,0,0,18,33
ML,101,133,742,434-33.5,0,0,0,0,0,18,33
ML,37,136,743,434-35.1,0,0,0,0,0,18,35
ML,37,136,743,434-35.2,0,0,0,0,0,18,35
ML,37,136,743,434-35.3,0,0,0,0,0,18,35
ML,37,136,743,434-35.4,0,0,0,0,0,18,35
ML,37,136,743,434-35.5,0,0,0,0,0,18,35
ML,23,73,744,434-37.1,0,0,0,0,0,18,37
ML,23,73,744,434-37.2,0,0,0,0,0,18,37
ML,23,73,744,434-37.3,0,0,0,0,0,18,37
ML,23,73,744,434-37.4,0,0,0,0,0,18,37
ML,23,73,744,434-37.5,0,0,0,0,0,18,37
ML,117,149,745,434-39.1,0,0,0,0,0,18,39
ML,117,149,745,434-39.2,0,0,0,0,0,18,39
ML,117,149,745,434-39.3,0,0,0,0,0,18,39
ML,117,149,745,434-39.4,0,0,0,0,0,18,39
ML,117,149,745,434-39.5,0,0,0,0,0,18,39
ML,171,126,746,434-41.1,0,0,0,0,0,18,41
ML,171,126,746,434-41.2,0,0,0,0,0,18,41
ML,171,126,746,434-41.3,0,0,0,0,0,18,41
ML,171,126,746,434-41.4,0,0,0,0,0,18,41
ML,171,126,746,434-41.5,0,0,0,0,0,18,41
ML,107,139,747,434-43.1,0,0,0,0,0,18,43
ML,107,139,747,434-43.2,0,0,0,0,0,18,43
ML,107,139,747,434-43.3,0,0,0,0,0,18,43
ML,107,139,747,434-43.4,0,0,0,0,0,18,43
ML,107,139,747,434-43.5,0,0,0,0,0,18,43
ML,123,178,748,434-45.1,0,0,0,0,0,18,45
ML,123,178,748,434-45.2,0,0,0,0,0,18,45
ML,123,178,748,434-45.3,0,0,0,0,0,18,45
ML,123,178,748,434-45.4,0,0,0,0,0,18,45
ML,123,178,748,434-45.5,0,0,0,0,0,18,45
ML,78,47,749,434-47.1,0,0,0,0,0,18,47
ML,78,47,749,434-47.2,0,0,0,0,0,18,47
ML,78,47,749,434-47.3,0,0,0,0,0,18,47
ML,78,47,749,434-47.4,0,0,0,0,0,18,47
ML,78,47,749,434-47.5,0,0,0,0,0,18,47
ML,170,113,750,434-49.1,0,0,0,0,0,18,49
ML,170,113,750,434-49.2,0,0,0,0,0,18,49
ML,170,113,750,434-49.3,0,0,0,0,0,18,49
ML,170,113,750,434-49.4,0,0,0,0,0,18,49
ML,170,113,750,434-49.5,0,0,0,0,0,18,49
ML,123,178,728,434-5.1,0,0,0,0,0,18,5
ML,123,178,728,434-5.2,0,0,0,0,0,18,5
ML,123,178,728,434-5.3,0,0,0,0,0,18,5
ML,123,178,728,434-5.4,0,0,0,0,0,18,5
ML,123,178,728,434-5.5,0,0,0,0,0,18,5
ML,152,20,729,434-7.1,0,0,0,0,0,18,7
ML,152,20,729,434-7.2,0,0,0,0,0,18,7
ML,152,20,729,434-7.3,0,0,0,0,0,18,7
ML,152,20,729,434-7.4,0,0,0,0,0,18,7
ML,152,20,729,434-7.5,0,0,0,0,0,18,7
ML,80,57,730,434-9.1,0,0,0,0,0,18,9
ML,80,57,730,434-9.2,0,0,0,0,0,18,9
ML,80,57,730,434-9.3,0,0,0,0,0,18,9
ML,80,57,730,434-9.4,0,0,0,0,0,18,9
ML,80,57,730,434-9.5,0,0,0,0,0,18,9
ML,38,138,751,436-1.1,0,0,0,0,0,19,1
ML,38,138,751,436-1.2,0,0,0,0,0,19,1
ML,38,138,751,436-1.3,1,1,45,440,858,19,1
ML,38,138,751,436-1.4,0,0,0,0,0,19,1
ML,38,138,751,436-1.5,0,0,0,0,0,19,1
ML,129,198,756,436-11.1,0,0,0,0,0,19,11
ML,129,198,756,436-11.2,0,0,0,0,0,19,11
ML,129,198,756,436-11.3,0,0,0,0,0,19,11
ML,129,198,756,436-11.4,0,0,0,0,0,19,11
ML,129,198,756,436-11.5,0,0,0,0,0,19,11
ML,156,65,757,436-13.1,0,0,0,0,0,19,13
ML,156,65,757,436-13.2,0,0,0,0,0,19,13
ML,156,65,757,436-13.3,0,0,0,0,0,19,13
ML,156,65,757,436-13.4,0,0,0,0,0,19,13
ML,156,65,757,436-13.5,1,1,45,266,1443,19,13
ML,32,126,758,436-15.1,1,1,50,462,882,19,15
ML,32,126,758,436-15.2,0,0,0,0,0,19,15
ML,32,126,758,436-15.3,0,0,0,0,0,19,15
ML,32,126,758,436-15.4,0,0,0,0,0,19,15
ML,32,126,758,436-15.5,1,1,45,465,1638,19,15
ML,14,65,759,436-17.1,0,0,0,0,0,19,17
ML,14,65,759,436-17.2,0,0,0,0,0,19,17
ML,14,65,759,436-17.3,0,0,0,0,0,19,17
ML,14,65,759,436-17.4,0,0,0,0,0,19,17
ML,14,65,759,436-17.5,0,0,0,0,0,19,17
ML,37,136,760,436-19.1,0,0,0,0,0,19,19
ML,37,136,760,436-19.2,0,0,0,0,0,19,19
ML,37,136,760,436-19.3,0,0,0,0,0,19,19
ML,37,136,760,436-19.4,0,0,0,0,0,19,19
ML,37,136,760,436-19.5,0,0,0,0,0,19,19
ML,72,20,761,436-21.1,0,0,0,0,0,19,21
ML,72,20,761,436-21.2,0,0,0,0,0,19,21
ML,72,20,761,436-21.3,0,0,0,0,0,19,21
ML,72,20,761,436-21.4,0,0,0,0,0,19,21
ML,72,20,761,436-21.5,0,0,0,0,0,19,21
ML,188,154,762,436-23.1,0,0,0,0,0,19,23
ML,188,154,762,436-23.2,0,0,0,0,0,19,23
ML,188,154,762,436-23.3,0,0,0,0,0,19,23
ML,188,154,762,436-23.4,0,0,0,0,0,19,23
ML,188,154,762,436-23.5,0,0,0,0,0,19,23
ML,5,21,763,436-25.1,1,1,50,564,389,19,25
ML,5,21,763,436-25.2,0,0,0,0,0,19,25
ML,5,21,763,436-25.3,0,0,0,0,0,19,25
ML,5,21,763,436-25.4,0,0,0,0,0,19,25
ML,5,21,763,436-25.5,0,0,0,0,0,19,25
ML,168,127,764,436-27.1,0,0,0,0,0,19,27
ML,168,127,764,436-27.2,0,0,0,0,0,19,27
ML,168,127,764,436-27.3,0,0,0,0,0,19,27
ML,168,127,764,436-27.4,0,0,0,0,0,19,27
ML,168,127,764,436-27.5,0,0,0,0,0,19,27
ML,120,163,765,436-29.1,0,0,0,0,0,19,29
ML,120,163,765,436-29.2,0,0,0,0,0,19,29
ML,120,163,765,436-29.3,0,0,0,0,0,19,29
ML,120,163,765,436-29.4,0,0,0,0,0,19,29
ML,120,163,765,436-29.5,0,0,0,0,0,19,29
ML,110,142,752,436-3.1,0,0,0,0,0,19,3
ML,110,142,752,436-3.2,0,0,0,0,0,19,3
ML,110,142,752,436-3.3,0,0,0,0,0,19,3
ML,110,142,752,436-3.4,0,0,0,0,0,19,3
ML,110,142,752,436-3.5,0,0,0,0,0,19,3
ML,11,57,753,436-5.1,0,0,0,0,0,19,5
ML,11,57,753,436-5.2,0,0,0,0,0,19,5
ML,11,57,753,436-5.3,0,0,0,0,0,19,5
ML,11,57,753,436-5.4,0,0,0,0,0,19,5
ML,11,57,753,436-5.5,0,0,0,0,0,19,5
ML,172,140,754,436-7.1,0,0,0,0,0,19,7
ML,172,140,754,436-7.2,0,0,0,0,0,19,7
ML,172,140,754,436-7.3,0,0,0,0,0,19,7
ML,172,140,754,436-7.4,0,0,0,0,0,19,7
ML,172,140,754,436-7.5,0,0,0,0,0,19,7
ML,84,65,755,436-9.1,0,0,0,0,0,19,9
ML,84,65,755,436-9.2,0,0,0,0,0,19,9
ML,84,65,755,436-9.3,0,0,0,0,0,19,9
ML,84,65,755,436-9.4,0,0,0,0,0,19,9
ML,84,65,755,436-9.5,0,0,0,0,0,19,9
ML,43,144,766,438-1.1,0,0,0,0,0,20,1
ML,43,144,766,438-1.2,0,0,0,0,0,20,1
ML,43,144,766,438-1.3,0,0,0,0,0,20,1
ML,43,144,766,438-1.4,0,0,0,0,0,20,1
ML,43,144,766,438-1.5,0,0,0,0,0,20,1
ML,120,163,771,438-11.1,0,0,0,0,0,20,11
ML,120,163,771,438-11.2,0,0,0,0,0,20,11
ML,120,163,771,438-11.3,0,0,0,0,0,20,11
ML,120,163,771,438-11.4,0,0,0,0,0,20,11
ML,120,163,771,438-11.5,0,0,0,0,0,20,11
ML,29,111,772,438-13.1,0,0,0,0,0,20,13
ML,29,111,772,438-13.2,0,0,0,0,0,20,13
ML,29,111,772,438-13.3,0,0,0,0,0,20,13
ML,29,111,772,438-13.4,0,0,0,0,0,20,13
ML,29,111,772,438-13.5,1,0,0,0,0,20,13
ML,155,62,773,438-15.1,0,0,0,0,0,20,15
ML,155,62,773,438-15.2,0,0,0,0,0,20,15
ML,155,62,773,438-15.3,0,0,0,0,0,20,15
ML,155,62,773,438-15.4,0,0,0,0,0,20,15
ML,155,62,773,438-15.5,0,0,0,0,0,20,15
ML,130,200,774,438-17.1,0,0,0,0,0,20,17
ML,130,200,774,438-17.2,0,0,0,0,0,20,17
ML,130,200,774,438-17.3,0,0,0,0,0,20,17
ML,130,200,774,438-17.4,0,0,0,0,0,20,17
ML,130,200,774,438-17.5,0,0,0,0,0,20,17
ML,157,66,775,438-19.1,0,0,0,0,0,20,19
ML,157,66,775,438-19.2,0,0,0,0,0,20,19
ML,157,66,775,438-19.3,0,0,0,0,0,20,19
ML,157,66,775,438-19.4,0,0,0,0,0,20,19
ML,157,66,775,438-19.5,1,1,50,388,161,20,19
ML,189,158,776,438-21.1,0,0,0,0,0,20,21
ML,189,158,776,438-21.2,0,0,0,0,0,20,21
ML,189,158,776,438-21.3,0,0,0,0,0,20,21
ML,189,158,776,438-21.4,0,0,0,0,0,20,21
ML,189,158,776,438-21.5,0,0,0,0,0,20,21
ML,180,140,777,438-23.1,0,0,0,0,0,20,23
ML,180,140,777,438-23.2,0,0,0,0,0,20,23
ML,180,140,777,438-23.3,0,0,0,0,0,20,23
ML,180,140,777,438-23.4,0,0,0,0,0,20,23
ML,180,140,777,438-23.5,0,0,0,0,0,20,23
ML,186,149,778,438-25.1,0,0,0,0,0,20,25
ML,186,149,778,438-25.2,0,0,0,0,0,20,25
ML,186,149,778,438-25.3,0,0,0,0,0,20,25
ML,186,149,778,438-25.4,0,0,0,0,0,20,25
ML,186,149,778,438-25.5,0,0,0,0,0,20,25
ML,9,47,779,438-27.1,0,0,0,0,0,20,27
ML,9,47,779,438-27.2,0,0,0,0,0,20,27
ML,9,47,779,438-27.3,0,0,0,0,0,20,27
ML,9,47,779,438-27.4,0,0,0,0,0,20,27
ML,9,47,779,438-27.5,0,0,0,0,0,20,27
ML,161,73,780,438-29.1,0,0,0,0,0,20,29
ML,161,73,780,438-29.2,0,0,0,0,0,20,29
ML,161,73,780,438-29.3,0,0,0,0,0,20,29
ML,161,73,780,438-29.4,0,0,0,0,0,20,29
ML,161,73,780,438-29.5,0,0,0,0,0,20,29
ML,55,178,767,438-3.1,0,0,0,0,0,20,3
ML,55,178,767,438-3.2,0,0,0,0,0,20,3
ML,55,178,767,438-3.3,0,0,0,0,0,20,3
ML,55,178,767,438-3.4,0,0,0,0,0,20,3
ML,55,178,767,438-3.5,0,0,0,0,0,20,3
ML,106,138,781,438-31.1,0,0,0,0,0,20,31
ML,106,138,781,438-31.2,0,0,0,0,0,20,31
ML,106,138,781,438-31.3,0,0,0,0,0,20,31
ML,106,138,781,438-31.4,0,0,0,0,0,20,31
ML,106,138,781,438-31.5,0,0,0,0,0,20,31
ML,27,102,782,438-33.1,0,0,0,0,0,20,33
ML,27,102,782,438-33.2,0,0,0,0,0,20,33
ML,27,102,782,438-33.3,0,0,0,0,0,20,33
ML,27,102,782,438-33.4,0,0,0,0,0,20,33
